ano;numero_termo;numero_sei;orgao_acordo;parceiro_acordo;objeto;inicio_vigencia;fim_vigencia;situacao;link_documento;unnamed_10
2024;S/N;1220.01.0002192/2023-16;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;COMPANHIA DE DESENVOLVIMENTO DE MINAS GERAIS;"Implementação do programa ""Cidades do Futuro"" junto aos municípios mineiros. Isso será alcançado por meio da análise crítica/validação dos estudos sobre Parcerias Público-Privadas (PPP) realizados por instituições parceiras, com o intuito de identificar oportunidades de aprimoramento e fazer observações pertinentes, bem como o apoio na gestão e condução dos processos administrativos relacionados aos entes credenciados ao programa";2024-02-09 00:00:00;2026-02-09 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/sF7zZC7MqbnZdrL;
2024;102594608;1220.01.0001996/2023-70;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS;O presente ACT tem como objetivo estabelecer ações de acesso ao Mercado e Gestão, que impactem positivamente no desenvolvimento das Micro e Pequenas Empresas, na geração de emprego e renda na economia, tendo por base a legislação concernente ao tema.;2024-11-29 00:00:00;2026-11-29 00:00:00;Vigente;https://nuvem.cge.mg.gov.br/index.php/s/KfZ4YktZcLEZHaQ;
2024;102593237;1220.01.0000796/2024-69;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS;Finalidade de compartilhamento de informações agregadas e eventualmente dados para a consecução de políticas públicas de interesse mútuo.;2024-11-29 00:00:00;2029-11-29 00:00:00;Vigente;https://nuvem.cge.mg.gov.br/index.php/s/jH239XBpRMxni3F;
2024;95837185;1220.01.0001014/2024-03;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;INSTITUTO NACIONAL DE COLONIZACAO E REFORMA AGRARIA;Franquear e disciplinar o acesso ao Sistema Nacional de Cadastro Rural- SNCR por servidores lotados na Sede ;2024-08-26 00:00:00;2029-08-26 00:00:00;Vigente;https://nuvem.cge.mg.gov.br/index.php/s/knoJ2sXYGKmpJgF;
2024;S/N;1220.01.0001051/2024-71;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE AIURUOCA;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-03-12 00:00:00;2026-03-12 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/Yx4MM7jxjSGCzN7;
2024;S/N;1220.01.0001058/2024-76;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE ALAGOA;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-03-12 00:00:00;2026-03-12 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/5rNGWL7Ha3rCTSG;
2024;S/N;1220.01.0002471/2024-46;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE ANDRADAS;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-11-14 00:00:00;2026-11-14 00:00:00;Vigente;https://nuvem.cge.mg.gov.br/index.php/s/qtA4AAZkQorSEj8;
2024;S/N;1220.01.0000285/2024-92;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE BAEPENDI;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-02-17 00:00:00;2026-02-17 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/5jsFk3DJMbMxGyo;
2024;S/N;1220.01.0002790/2024-66;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE BOM DESPACHO;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-11-07 00:00:00;2026-11-07 00:00:00;Vigente;https://nuvem.cge.mg.gov.br/index.php/s/6wM9jYK9LE9Kpsb;
2024;S/N;1220.01.0000579/2024-11;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE CAMBUQUIRA;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-05-15 00:00:00;2026-05-15 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/PwTB3k25bFP6mPQ;
2024;S/N;1220.01.0001771/2024-31;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE CAMPANHA;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-05-15 00:00:00;2026-05-15 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/rgbynSpby8PKo3y;
2024;S/N;1220.01.0001829/2024-17;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE CAMPO BELO;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-05-24 00:00:00;2026-05-24 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/cQpoSFftSdbLHtN;
2024;S/N;1220.01.0000678/2024-54;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE CARMO DE MINAS;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-03-12 00:00:00;2026-03-12 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/y4F9y2i29cE6CLp;
2024;S/N;1220.01.0001996/2024-67;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE CATAGUASES;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-05-25 00:00:00;2026-05-25 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/aagJngyHc95ifaw;
2024;S/N;1220.01.0002073/2024-25;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE CATAS ALTAS;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-06-07 00:00:00;2026-06-07 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/YyGWWPfnNn7BxE5;
2024;S/N;1220.01.0003534/2023-60;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE CAXAMBU;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-01-17 00:00:00;2026-01-17 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/B5aYkHcYtT69Ffa;
2024;S/N;1220.01.0000697/2024-26;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE CONCEIÇÃO DO RIO VERDE;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-03-12 00:00:00;2026-03-12 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/5cJFGtEewJMdzZp;
2024;S/N;1220.01.0001998/2024-13;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE CONGONHAS;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-07-02 00:00:00;2026-07-02 00:00:00;Vigente;https://nuvem.cge.mg.gov.br/index.php/s/7yeyz2X29ngiYZk;
2024;S/N;1220.01.0001477/2024-15;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE CONSELHEIRO LAFAIETE;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-05-22 00:00:00;2026-05-22 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/TfjM9wsy8SmQ9J4;
2024;S/N;1220.01.0001997/2024-40;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE CORONEL XAVIER CHAVES;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-05-25 00:00:00;2026-05-25 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/Sykfw55wgs6znqf;
2024;S/N;1220.01.0001061/2024-92;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE CRUZÍLIA;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-03-12 00:00:00;2026-03-12 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/Wo4Zc3Ccjk8x44A;
2024;S/N;1220.01.0000578/2024-38;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE DOM VIÇOSO;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-02-19 00:00:00;2026-02-19 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/7ybzAfrHAKkTGqr;
2024;S/N;1220.01.0002100/2024-72;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE EXTREMA;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-06-07 00:00:00;2026-06-07 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/pNy5ezffDNpLPD5;
2024;S/N;1220.01.0002207/2024-93;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE GUANHÃES;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-07-14 00:00:00;2026-07-14 00:00:00;Vigente;https://nuvem.cge.mg.gov.br/index.php/s/JEjgnq4W2iqcZN2;
2024;S/N;1220.01.0001987/2024-19;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE IPATINGA;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-05-25 00:00:00;2026-05-25 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/4G7aTy6F8AL59JJ;
2024;S/N;1220.01.0000143/2024-46;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE ITABIRITO;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-02-09 00:00:00;2026-02-09 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/A5rfA9mFq3wHWJt;
2024;S/N;1220.01.0001054/2024-87;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE ITAMONTE;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-03-12 00:00:00;2026-03-12 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/ZwwENLpJ544CANA;
2024;S/N;1220.01.0001050/2024-98;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE ITANHANDU;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-03-12 00:00:00;2026-03-12 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/w7npxmbGt8Lxqri;
2024;S/N;1220.01.0002866/2024-51;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE JAGUARAÇU;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-12-13 00:00:00;2026-12-13 00:00:00;Vigente;https://nuvem.cge.mg.gov.br/index.php/s/ax4PHZsL4jtNtTH;
2024;S/N;1220.01.0001687/2024-68;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE JANUÁRIA;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-06-06 00:00:00;2026-06-06 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/8fWp7JZ7dEpNmj4;
2024;S/N;1220.01.0001048/2024-55;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE JESUÂNIA;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-03-12 00:00:00;2026-03-12 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/MwTeDHSpjzEmXiR;
2024;S/N;1220.01.0000282/2024-76;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE LAGOA DOURADA;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-02-17 00:00:00;2026-02-17 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/gpSxJbn72Pjc7nN;
2024;S/N;1220.01.0003745/2023-86;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE LAGOA SANTA;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-03-14 00:00:00;2026-03-14 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/ty43t9eSLj5ZRaw;
2024;S/N;1220.01.0001052/2024-44;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE LAMBARI;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-06-06 00:00:00;2026-06-06 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/rzMCoRq6XpYzNGs;
2024;S/N;1220.01.0000581/2024-54;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE LIBERDADE;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-03-12 00:00:00;2026-03-12 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/gTySGQiJXHYLMtf;
2024;S/N;1220.01.0001991/2024-08;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE MALACACHETA;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-05-23 00:00:00;2026-05-23 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/cHnABbieX88MMZf;
2024;S/N;1220.01.0001486/2024-63;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE MARIANA;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-05-22 00:00:00;2026-05-22 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/ST5YGkbZ9kWMx6T;
2024;S/N;1220.01.0001080/2024-64;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE MATEUS LEME;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-04-27 00:00:00;2026-04-27 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/7R9cN8nD9x63zst;
2024;S/N;1220.01.0003746/2023-59;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE MONTE SANTO DE MINAS;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-02-09 00:00:00;2026-02-09 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/jWobCpdj5H8nzKC;
2024;S/N;1220.01.0000441/2024-51;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE OURO BRANCO;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-02-17 00:00:00;2026-02-17 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/LXa3tNXAsZ468tG;
2024;S/N;1220.01.0001480/2024-31;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE OURO PRETO;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-05-15 00:00:00;2026-05-15 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/ibripmP3yY62bX9;
2024;S/N;1220.01.0002006/2024-88;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE PARAISÓPOLIS;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-05-25 00:00:00;2026-05-25 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/e3rMyMPxBWTqbeg;
2024;S/N;1220.01.0000514/2024-20;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE PONTE NOVA;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-02-17 00:00:00;2026-02-17 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/kMz5gMRSMAXLfFL;
2024;S/N;1220.01.0001110/2024-30;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE POUSO ALEGRE;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-03-12 00:00:00;2026-03-12 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/br3CSxP5KAMLgkD;
2024;S/N;1220.01.0001042/2024-23;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE POUSO ALTO;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-03-12 00:00:00;2026-03-12 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/oeC4RAP9Jk9WDkP;
2024;S/N;1220.01.0001079/2024-91;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE SANTA BÁRBARA;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-04-27 00:00:00;2026-04-27 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/fHy2EyM3rdLyPak;
2024;S/N;1220.01.0002094/2024-40;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE SANTA RITA DO SAPUCAÍ;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-06-07 00:00:00;2026-06-07 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/iB7dQkPmybajEHK;
2024;S/N;1220.01.0003250/2024-62;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE SANTO ANTÔNIO DO AMPARO;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-11-22 00:00:00;2026-11-22 00:00:00;Vigente;https://nuvem.cge.mg.gov.br/index.php/s/JsWmkdrQRfneqFa;
2024;S/N;1220.01.0000283/2024-49;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;PREFEITURA MUNICIPAL DE SANTO ANTÔNIO DO MONTE;Implementação do programa Cidades do Futuro junto ao município, por meio do acesso a soluções tecnológicas para a digitalização de serviços e processos, ao pacote normativo para estímulo local à inovação, do apoio para o amadurecimento da maturidade municipal em cidades inteligentes e da assistência para o incentivo ao ecossistema local de inovação.;2024-02-29 00:00:00;2026-02-28 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/kjKfAWa2szTfCrM;
